created_date,modified_date,rating,custom_signup_field_values,feedback,status,id,attended,sponsor_id,timeslot_id,person_id,event_id,utm_source
2020-03-26 06:24:27,2020-03-27 00:12:53,,,,REGISTERED,3845910,False,1391,1392101,1771757,263612,
2020-03-26 06:25:13,2020-03-26 21:30:26,,,,REGISTERED,3845911,,1391,1392101,3293,263612,
2020-03-26 06:26:28,2020-11-18 13:45:32,Positive,,,REGISTERED,3845913,True,1391,1392101,702594,263612,
2020-03-26 06:26:51,2020-03-27 00:16:51,,,,REGISTERED,3845914,False,1391,1392101,359076,263612,
2020-03-26 06:27:34,2020-03-26 21:30:27,,,,REGISTERED,3845916,,1391,1392101,475796,263612,
2020-03-26 06:28:05,2020-03-26 21:38:22,Positive,,the values!,REGISTERED,3845917,True,1391,1392101,1771759,263612,
2020-03-26 06:28:28,2020-03-27 00:34:20,,,,REGISTERED,3845919,False,1391,1392101,153881,263612,
2020-03-26 06:29:07,2020-03-27 00:17:13,,,,REGISTERED,3845920,False,1391,1392101,1418056,263612,
2020-03-26 06:29:36,2020-03-28 00:26:49,,,,REGISTERED,3845921,False,1391,1392101,1439990,263612,
2020-03-26 06:30:03,2020-03-27 00:08:21,,,,REGISTERED,3845928,True,1391,1392101,1858,263612,
2020-03-26 06:30:29,2020-03-26 21:30:28,,,,REGISTERED,3845931,,1391,1392101,209581,263612,
2020-03-26 06:31:24,2020-03-26 21:30:28,,,,REGISTERED,3845932,,1391,1392101,583196,263612,
2020-03-26 06:31:49,2020-03-26 21:30:28,,,,REGISTERED,3845934,,1391,1392101,1771763,263612,
2020-03-26 06:32:14,2020-03-26 21:30:28,,,,REGISTERED,3845935,,1391,1392101,588827,263612,
2020-03-26 06:32:39,2020-03-27 00:23:07,,,,REGISTERED,3845936,False,1391,1392101,36423,263612,
2020-03-26 06:33:07,2020-03-27 00:10:28,,,,REGISTERED,3845937,False,1391,1392101,143157,263612,
2020-03-26 06:33:35,2020-03-27 00:29:24,,,,REGISTERED,3845938,False,1391,1392101,457866,263612,
2020-03-26 06:34:00,2020-03-27 00:09:05,Positive,,,REGISTERED,3845939,True,1391,1392101,907473,263612,
2020-03-26 06:34:22,2020-03-28 00:07:13,,,,REGISTERED,3845940,False,1391,1392101,1771764,263612,
2020-03-26 06:37:37,2020-03-27 00:09:05,Positive,,,REGISTERED,3845954,True,1391,1392101,39520,263612,
2020-03-26 06:38:02,2020-03-26 21:30:29,,,,REGISTERED,3845955,,1391,1392101,1771767,263612,
2020-03-26 06:39:01,2020-03-26 21:30:29,,,,REGISTERED,3845956,,1391,1392101,1771768,263612,
2020-03-26 06:39:28,2020-03-26 21:30:29,,,,REGISTERED,3845957,,1391,1392101,913380,263612,
2020-03-26 06:39:56,2020-03-26 21:30:29,,,,REGISTERED,3845958,,1391,1392101,1771769,263612,
2020-03-26 08:34:35,2020-03-26 21:30:29,,,,REGISTERED,3846116,,1391,1392101,278478,263612,
2020-03-26 08:46:00,2020-03-28 02:18:47,,,,REGISTERED,3846129,False,1391,1392101,1757978,263612,
2020-03-26 10:52:56,2020-03-26 21:32:16,Positive,,,REGISTERED,3846594,True,1391,1392101,1766243,263612,
2020-03-26 10:56:06,2020-03-28 00:20:02,,,,REGISTERED,3846605,False,1391,1392101,1771939,263612,
2020-03-26 12:10:10,2020-03-26 21:30:30,,,,REGISTERED,3847030,,1391,1392101,1772011,263612,
2020-03-26 12:10:34,2020-03-27 00:12:04,Positive,,,REGISTERED,3847031,True,1391,1392101,1148879,263612,
2020-03-26 12:27:25,2020-03-27 09:41:42,,,,REGISTERED,3847114,,1391,1392101,596373,263612,
2020-03-26 12:28:39,2020-03-27 00:16:02,Positive,,,REGISTERED,3847121,True,1391,1392101,468456,263612,
2020-03-26 12:37:02,2020-03-28 00:14:43,,,,REGISTERED,3847159,False,1391,1392101,1772035,263612,
2020-03-26 12:43:03,2020-03-27 00:22:38,Positive,,,REGISTERED,3847193,True,1391,1392101,236760,263612,
2020-03-26 12:50:47,2020-03-29 17:59:37,,,good breakout conversation.,REGISTERED,3847242,True,1391,1392101,835992,263612,
2020-03-26 12:54:03,2020-03-27 00:29:42,,,,REGISTERED,3847265,False,1391,1392101,96997,263612,
2020-03-26 13:05:08,2020-03-28 02:16:56,,,,REGISTERED,3847329,False,1391,1392101,1607817,263612,
2020-03-26 13:09:54,2020-03-26 21:30:31,,,,REGISTERED,3847371,,1391,1392101,516486,263612,
2020-03-26 13:10:58,2020-03-29 00:12:08,,,,REGISTERED,3847377,False,1391,1392101,1772085,263612,
2020-03-26 13:15:10,2020-03-26 21:33:19,Positive,,"it was lovely! i felt so heard, so empowered, and i’m so glad my friend andrea, who is an organizer for wfp ri, connected me with this meeting!",REGISTERED,3847404,True,1391,1392101,1772095,263612,
2020-03-26 13:21:08,2020-03-26 21:30:31,,,,REGISTERED,3847498,,1391,1392101,292642,263612,
2020-03-26 13:30:09,2020-03-26 21:30:31,,,,REGISTERED,3847547,,1391,1392101,1772120,263612,
2020-03-26 13:32:08,2020-03-27 00:35:26,,,,REGISTERED,3847556,True,1391,1392101,1070096,263612,
2020-03-26 13:34:37,2020-03-26 21:30:32,,,,REGISTERED,3847567,,1391,1392101,147545,263612,
2020-03-26 13:38:22,2020-03-26 21:30:32,,,,REGISTERED,3847585,,1391,1392101,1772133,263612,
2020-03-26 13:50:35,2020-03-27 04:02:19,Positive,,,REGISTERED,3847643,True,1391,1392101,1772148,263612,
2020-03-26 14:00:17,2020-03-27 00:13:19,Positive,,,CONFIRMED,3847696,True,1391,1392101,793462,263612,
2020-03-26 14:13:19,2020-03-29 00:14:10,,,,REGISTERED,3847788,False,1391,1392101,1772177,263612,
2020-03-26 14:14:06,2020-03-28 00:29:04,,,,REGISTERED,3847800,False,1391,1392101,1772179,263612,
2020-03-26 14:15:15,2020-03-27 13:10:11,Positive,,I live the ice-breaker questions. I have never before imagined what a political home might feel like or how it might work. ♥,REGISTERED,3847813,True,1391,1392101,1090918,263612,
2020-03-26 15:08:29,2020-03-26 21:30:32,,,,REGISTERED,3848238,,1391,1392101,86849,263612,
2020-03-26 15:16:36,2020-03-27 00:15:36,Positive,,,REGISTERED,3848306,True,1391,1392101,620527,263612,
2020-03-26 15:28:24,2020-03-27 00:18:23,,,,REGISTERED,3848399,True,1391,1392101,596258,263612,
2020-03-26 15:42:47,2020-03-31 13:47:59,Positive,,"This was a terrific video chat, best I ever participated in. I was pleasantly surprised to have the break off chats, far more engaging than listening to one person lecture. I felt heard and took away a feeling of community. Thank you 💗",REGISTERED,3848519,True,1391,1392101,108942,263612,
2020-03-26 15:44:31,2020-03-27 00:13:08,,,,REGISTERED,3848568,True,1391,1392101,345469,263612,
2020-03-26 15:45:39,2020-03-27 00:20:53,,,,REGISTERED,3848576,True,1391,1392101,25639,263612,
2020-03-26 16:03:35,2020-03-26 21:30:33,,,,REGISTERED,3848687,,1391,1392101,156533,263612,
2020-03-26 16:35:21,2020-03-27 02:28:52,Positive,,,REGISTERED,3848993,True,1391,1392101,903517,263612,
2020-03-26 16:39:44,2020-03-27 09:04:38,Negative,,didn't know how to use zoom and couldn't get to talk to other person in breakout room,REGISTERED,3849044,True,1391,1392101,856695,263612,
2020-03-26 16:52:00,2020-03-27 00:08:22,,,,REGISTERED,3849194,True,1391,1392101,1772449,263612,
2020-03-26 16:58:55,2020-03-27 00:08:22,Positive,,,REGISTERED,3849276,True,1391,1392101,1772468,263612,
2020-03-26 17:19:59,2020-03-28 00:13:58,,,,REGISTERED,3849476,False,1391,1392101,1772518,263612,
2020-03-26 17:39:09,2020-03-26 21:37:04,,,,REGISTERED,3849633,,1391,1392101,822733,263612,
2020-03-26 18:16:33,2020-03-27 00:22:51,,,,REGISTERED,3850026,True,1391,1392101,1772647,263612,
2020-03-26 18:19:30,2020-03-27 00:16:24,Positive,,,REGISTERED,3850057,True,1391,1392101,1772656,263612,
2020-03-26 18:20:36,2020-03-27 00:15:52,,,,REGISTERED,3850066,True,1391,1392101,1772660,263612,
2020-03-26 18:32:21,2020-03-28 00:14:35,Positive,,,REGISTERED,3850325,True,1391,1392101,1772687,263612,
2020-03-26 18:36:07,2020-03-27 00:12:38,,,,REGISTERED,3850395,False,1391,1392101,1236462,263612,
2020-03-26 18:38:54,2020-03-27 02:28:05,Positive,,,REGISTERED,3850425,True,1391,1392101,1772702,263612,
2020-03-26 18:40:46,2020-03-27 00:22:10,Positive,,,REGISTERED,3850453,True,1391,1392101,1772706,263612,
2020-03-26 18:42:11,2020-03-26 21:30:38,,,,REGISTERED,3850474,,1391,1392101,1772712,263612,
2020-03-26 18:57:04,2020-03-27 00:12:17,,,,REGISTERED,3850636,True,1391,1392101,1772753,263612,
2020-03-26 18:58:01,2020-03-27 00:25:58,,,,REGISTERED,3850653,False,1391,1392101,686573,263612,
2020-03-26 19:02:12,2020-03-27 00:08:22,,,,REGISTERED,3850699,True,1391,1392101,1438776,263612,
2020-03-26 19:04:08,2020-03-27 05:13:54,Positive,,got a friend to sign up as a $10/ month member and agree you help build the party in w virginia,REGISTERED,3850725,True,1391,1392101,1756391,263612,
2020-03-26 19:05:29,2020-03-26 21:35:59,Positive,,staff,REGISTERED,3850735,True,1391,1392101,1772781,263612,
2020-03-26 19:08:23,2020-03-27 00:08:22,,,,REGISTERED,3850779,True,1391,1392101,1772792,263612,
2020-03-26 19:08:30,2020-03-27 00:09:05,,,,REGISTERED,3850782,False,1391,1392101,1746108,263612,
2020-03-26 20:01:18,2020-03-27 00:08:22,,,,REGISTERED,3851564,False,1391,1392101,169394,263612,
2020-03-26 20:02:09,2020-03-26 21:32:24,Positive,,i missed it. i could not figure out how to get there.,REGISTERED,3851575,True,1391,1392101,720837,263612,
2020-03-19 17:14:18,2020-11-18 13:44:01,,,,REGISTERED,3800994,False,1391,1392254,13596,263628,
2020-03-19 17:18:36,2020-03-23 15:44:03,Positive,,"duty, purpose, fun, progress, responsibility for making this a better, more progressive nation, so trump never happens again, so that bernie happens and next time aoc or a radical black woman. we must learn from the opps. centrism is not the path to victory. it hasn't been since bill clinton. even obama faked left, then ran up the middle. 🏈",CONFIRMED,3801030,True,1391,1392254,1756391,263628,
2020-03-19 17:18:36,2020-03-31 00:03:10,Positive,,,CONFIRMED,3801031,True,1391,1392255,1756391,263628,
2020-03-19 17:54:32,2020-03-23 15:28:45,Positive,,it was helpful to be able to get further clarification on best practices,CONFIRMED,3801378,True,1391,1392254,386572,263628,
2020-03-19 17:54:32,2020-03-31 00:03:10,,,,REGISTERED,3801379,False,1391,1392255,386572,263628,
2020-03-19 21:05:15,2020-11-18 13:07:37,,,,CONFIRMED,3803218,True,1391,1392254,673423,263628,
2020-03-19 21:05:15,2020-03-31 00:16:04,,,,CONFIRMED,3803219,True,1391,1392255,673423,263628,
2020-03-19 21:05:15,2020-04-06 15:01:09,,,,CONFIRMED,3803220,,1391,1392256,673423,263628,
2020-03-19 21:05:15,2020-04-14 00:07:12,,,,CONFIRMED,3803221,False,1391,1392257,673423,263628,
2020-03-19 21:05:15,2020-04-21 00:04:05,,,,REGISTERED,3803222,False,1391,1392258,673423,263628,
2020-03-19 21:05:15,2020-05-25 11:17:33,,,,REGISTERED,3803223,False,1391,1392259,673423,263628,
2020-03-19 21:05:16,2020-05-25 11:17:28,,,,REGISTERED,3803224,False,1391,1392260,673423,263628,
2020-03-19 21:05:16,2020-05-25 11:17:22,,,,REGISTERED,3803225,False,1391,1392261,673423,263628,
2020-03-19 21:05:16,2020-05-18 15:00:51,,,,REGISTERED,3803226,,1391,1392262,673423,263628,
2020-03-19 21:05:16,2020-05-25 11:16:32,,,,CANCELLED,3803227,,1391,1392263,673423,263628,
2020-03-19 21:05:16,2020-06-01 12:47:42,,,,CANCELLED,3803228,,1391,1392264,673423,263628,
2020-03-23 12:09:59,2020-03-23 19:54:13,Positive,,"Great training call, Dylan was really clear and helpful! :D",REGISTERED,3818169,True,1391,1392254,505770,263628,
2020-03-23 12:09:59,2020-03-31 00:03:10,,,,REGISTERED,3818170,True,1391,1392255,505770,263628,
2020-03-24 20:50:22,2020-03-31 00:03:10,,,,REGISTERED,3830535,True,1391,1392255,1198589,263628,
2020-03-26 19:09:26,2020-03-31 00:03:10,,,,CONFIRMED,3850796,False,1391,1392255,334553,263628,
2020-03-26 19:09:26,2020-04-06 15:01:09,,,,CONFIRMED,3850797,,1391,1392256,334553,263628,
2020-03-30 13:15:58,2020-03-31 00:03:10,,,,REGISTERED,3872099,True,1391,1392255,1777217,263628,
2020-03-30 13:22:27,2020-03-31 00:07:44,Positive,,,REGISTERED,3872141,True,1391,1392255,1757978,263628,
2020-03-30 13:23:28,2020-03-30 15:27:53,Positive,,,REGISTERED,3872145,True,1391,1392255,467354,263628,
2020-04-07 13:03:15,2020-04-14 15:00:36,Positive,,,CONFIRMED,3945561,True,1391,1392257,1229315,263628,
2020-04-08 14:23:02,2020-04-14 00:09:26,,,,CONFIRMED,3955347,True,1391,1392257,559372,263628,
2020-04-10 21:04:39,2020-04-14 00:07:13,,,,CONFIRMED,3971638,True,1391,1392257,170091,263628,
2020-04-11 10:10:18,2020-04-14 00:07:12,,,,REGISTERED,3972783,True,1391,1392257,924366,263628,
2020-04-12 00:08:10,2020-04-14 00:04:23,,,,REGISTERED,3976567,True,1391,1392257,638414,263628,
2020-04-13 12:41:50,2020-04-21 00:04:05,Positive,,,CONFIRMED,3980034,True,1391,1392258,553248,263628,
2020-04-19 21:21:39,2020-04-20 18:41:54,Positive,,,REGISTERED,4049986,True,1391,1392258,1760794,263628,
2020-04-19 21:21:39,2020-04-28 00:07:24,,,,CONFIRMED,4049987,True,1391,1392259,1760794,263628,
2020-04-19 23:51:15,2020-04-21 00:20:18,,,,REGISTERED,4051010,True,1391,1392258,980157,263628,
2020-04-19 23:51:15,2020-04-28 00:07:24,,,,REGISTERED,4051011,False,1391,1392259,980157,263628,
2020-04-22 15:07:13,2020-04-27 19:30:05,Positive,,,CONFIRMED,4090416,True,1391,1392259,577601,263628,
2020-04-27 13:02:36,2020-05-26 00:20:33,,,,REGISTERED,4154105,False,1391,1392263,116061,263628,
2020-04-27 13:10:18,2020-04-28 00:07:25,Negative,,i was unable to locate the link.,REGISTERED,4154245,False,1391,1392259,1691616,263628,
2020-04-27 13:10:18,2020-05-05 00:03:55,,,,CONFIRMED,4154247,False,1391,1392260,1691616,263628,
2020-04-30 16:14:49,2020-05-05 00:03:55,Positive,,,CONFIRMED,4196478,True,1391,1392260,1887560,263628,
2020-04-30 16:14:49,2020-05-12 00:12:54,,,,REGISTERED,4196479,False,1391,1392261,1887560,263628,
2020-05-05 16:40:23,2020-05-12 00:24:41,,,,CONFIRMED,4244431,False,1391,1392261,1902369,263628,
2020-05-05 16:40:23,2020-05-19 00:09:47,,,,REGISTERED,4244432,False,1391,1392262,1902369,263628,
2020-05-07 13:02:53,2020-05-12 00:10:53,,,,REGISTERED,4306001,False,1391,1392261,170091,263628,
2020-05-11 13:16:05,2020-05-12 00:07:23,,,,REGISTERED,4468250,False,1391,1392261,1014850,263628,
2020-05-11 13:16:05,2020-05-18 15:00:52,,,,REGISTERED,4468251,,1391,1392262,1014850,263628,
2020-05-18 18:07:11,2020-05-25 15:00:02,,,,CONFIRMED,4570794,,,1392263,2092588,263628,
2020-05-19 20:23:44,2020-06-01 12:47:42,,,,CANCELLED,4587518,,,1392264,270269,263628,
2020-05-20 11:24:54,2020-05-25 15:00:03,,,,REGISTERED,4592584,,1391,1392263,558620,263628,
2020-05-20 13:37:19,2020-05-27 00:19:46,,,,CONFIRMED,4594645,False,,1392263,2100616,263628,05302020_ Comment start CPA
2020-05-20 17:10:50,2020-05-25 15:00:03,,,,REGISTERED,4598830,,,1392263,1894404,263628,
2020-05-20 18:12:45,2020-05-25 15:00:03,,,,REGISTERED,4600030,,1391,1392263,652558,263628,
2020-05-20 20:14:04,2020-05-25 15:00:03,,,,REGISTERED,4602144,,,1392263,2102892,263628,
2020-05-20 22:01:33,2020-05-25 15:00:03,,,,REGISTERED,4605584,,,1392263,1187106,263628,
2020-05-20 23:07:44,2020-05-24 11:02:53,,,,CANCELLED,4606808,,1391,1392263,1883623,263628,
2020-05-20 23:28:45,2020-06-01 12:47:42,,,,CANCELLED,4607043,,1391,1392264,1022179,263628,
2020-05-21 11:59:31,2020-06-01 12:47:42,,,,CANCELLED,4610721,,1391,1392264,2086860,263628,
2020-05-23 01:40:17,2020-06-01 12:47:43,,,,CANCELLED,4638908,,1391,1392264,638746,263628,
2020-05-24 16:24:09,2020-05-25 15:00:04,,,,REGISTERED,4651809,,1391,1392263,1053149,263628,
2020-05-24 17:13:32,2020-06-01 12:08:04,,,,CANCELLED,4652163,,1391,1392264,1757978,263628,
2020-05-25 09:07:23,2020-06-01 12:47:42,,,,CANCELLED,4654830,,1391,1392264,787950,263628,
2020-05-25 09:55:51,2020-06-01 12:47:42,,,,CANCELLED,4654960,,1391,1392264,1816631,263628,
2020-05-25 11:53:06,2020-05-26 00:18:06,Positive,,,REGISTERED,4655506,True,1391,1392263,2117669,263628,
2020-05-25 11:53:06,2020-06-01 12:47:42,,,,CANCELLED,4655507,,1391,1392264,2117669,263628,
2020-05-25 12:58:42,2020-06-01 12:47:43,,,,CANCELLED,4656038,,1391,1392264,2117826,263628,
2020-06-01 13:04:51,2020-06-08 16:57:16,Positive,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",able to fallow along,REGISTERED,4791877,True,1391,1553813,608531,263628,
2020-06-01 19:33:32,2020-06-09 00:33:41,,"{'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,CONFIRMED,4801407,False,,1553813,865699,263628,
2020-06-01 20:02:26,2020-06-08 16:47:36,,,,CONFIRMED,4802094,,,1553813,1886643,263628,
2020-06-02 13:33:24,2020-06-08 16:47:36,,"{'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,CONFIRMED,4818755,,1391,1553813,1809927,263628,
2020-06-02 13:55:54,2020-06-03 18:20:07,,"{'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,CONFIRMED,4819349,,1391,1556115,1809927,263628,
2020-06-03 06:18:03,2020-06-04 00:13:50,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,REGISTERED,4855292,False,1391,1556115,608531,263628,
2020-06-03 06:18:03,2020-06-16 00:16:37,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,REGISTERED,4855293,False,1391,1553814,608531,263628,
2020-06-03 06:18:03,2020-06-22 15:30:03,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,REGISTERED,4855294,,1391,1553815,608531,263628,
2020-06-03 06:18:03,2020-06-29 15:30:27,,"{'text_value': 'YesWecan', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,REGISTERED,4855295,,1391,1553816,608531,263628,
2020-06-03 06:18:03,2020-07-07 00:26:21,,"{'text_value': 'YesWecan', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,REGISTERED,4855296,False,1391,1553817,608531,263628,
2020-06-03 06:18:03,2020-07-13 15:30:04,,"{'text_value': 'YesWecan', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}",,REGISTERED,4855297,,1391,1553818,608531,263628,
2020-06-03 06:18:03,2020-07-25 13:32:27,,"{'text_value': 'YesWecan', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,4855298,,1391,1553819,608531,263628,
2020-06-03 06:18:03,2020-07-27 13:32:42,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,CANCELLED,4855299,,1391,1553820,608531,263628,
2020-06-03 06:18:03,2020-08-08 14:04:53,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,4855300,,1391,1553821,608531,263628,
2020-06-03 06:18:03,2020-08-15 13:31:34,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,4855301,,1391,1553822,608531,263628,
2020-06-03 06:18:03,2020-08-18 01:48:03,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,4855302,False,1391,1553823,608531,263628,
2020-06-03 06:18:04,2020-08-25 00:23:38,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,4855303,False,1391,1553824,608531,263628,
2020-06-03 06:18:04,2020-09-05 16:02:14,,"{'text_value': 'Yes We Can Working Families', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,4855304,,1391,1553825,608531,263628,
2020-06-03 14:05:33,2020-06-03 18:20:07,,,,REGISTERED,4867076,,,1556115,1853221,263628,
2020-06-03 15:55:10,2020-06-03 18:20:07,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,4870937,,,1556115,2109101,263628,
2020-06-04 13:08:14,2020-06-08 16:47:35,,,,REGISTERED,4903842,,1391,1553813,2149303,263628,
2020-06-06 11:01:12,2020-06-09 00:26:46,,,,CONFIRMED,4958766,False,,1553813,2200293,263628,
2020-06-06 14:43:30,2020-06-08 16:47:28,,,,REGISTERED,4963088,,1391,1553813,1938131,263628,
2020-06-06 16:55:22,2020-06-07 12:54:08,,,,CANCELLED,4965479,,1391,1553813,1490144,263628,
2020-06-08 14:16:50,2020-06-16 02:35:33,Positive,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,4987078,False,1391,1553814,865699,263628,
2020-06-08 19:01:16,2020-06-16 00:19:21,,,,REGISTERED,4992472,False,,1553814,644821,263628,
2020-06-09 12:03:31,2020-06-16 00:19:21,,,,REGISTERED,4999573,False,,1553814,2211175,263628,
2020-06-09 21:48:45,2020-06-16 00:22:27,,,,REGISTERED,5010550,False,1391,1553814,1070223,263628,
2020-06-10 20:15:21,2020-06-16 00:19:23,,,,REGISTERED,5027360,False,,1553814,2218871,263628,
2020-06-10 21:10:11,2020-06-16 00:16:38,,,,REGISTERED,5028630,False,,1553814,2219218,263628,
2020-06-10 21:33:10,2020-06-16 00:16:38,,,,REGISTERED,5029072,False,,1553814,2209042,263628,
2020-06-10 21:43:56,2020-06-16 00:19:23,,,,CONFIRMED,5029483,True,,1553814,2210677,263628,
2020-06-11 03:50:09,2020-06-16 00:19:24,,,,CONFIRMED,5032241,False,,1553814,2212226,263628,
2020-06-11 13:25:00,2020-06-15 15:57:26,Positive,,looking forward to doing my part!,REGISTERED,5037069,True,,1553814,1250956,263628,
2020-06-11 19:21:29,2020-06-16 02:31:16,,,,CONFIRMED,5046607,False,,1553814,1015235,263628,
2020-06-13 17:27:33,2020-06-15 23:01:18,Positive,,i'm confused on where to start but would like to first try texting before becoming a leader,CONFIRMED,5076983,True,,1553814,2231308,263628,
2020-06-13 19:59:17,2020-10-12 23:09:49,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,CANCELLED,5078775,False,1391,1553814,706843,263628,
2020-06-13 21:39:04,2020-10-12 23:09:50,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,CANCELLED,5079549,,1391,1553815,706843,263628,
2020-06-13 22:37:38,2020-06-22 15:30:13,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,5079871,,1391,1553815,1048056,263628,
2020-06-13 22:38:17,2020-06-16 00:19:27,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,5079875,True,1391,1553814,1048056,263628,
2020-06-15 08:30:16,2020-10-12 23:09:51,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,CANCELLED,5094054,,1391,1553816,706843,263628,
2020-06-15 09:28:58,2020-06-15 17:05:09,Positive,,,REGISTERED,5094442,True,1391,1553814,32571,263628,
2020-06-15 16:14:52,2020-10-12 23:09:52,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,CANCELLED,5101756,,1391,1553817,706843,263628,
2020-06-15 19:08:05,2020-06-22 15:30:22,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,CONFIRMED,5106019,,,1553815,2212226,263628,
2020-06-15 19:08:06,2020-06-29 15:30:29,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,5106020,,,1553816,2212226,263628,
2020-06-16 02:28:26,2020-06-23 00:42:55,,,,REGISTERED,5111129,False,,1553815,134361,263628,
2020-06-16 08:02:53,2020-06-29 15:30:29,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,5111941,,1391,1553816,245581,263628,
2020-06-16 08:02:54,2020-07-06 15:30:18,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,5111942,,1391,1553817,245581,263628,
2020-06-16 13:23:47,2020-06-22 15:30:27,,,,REGISTERED,5116664,,1391,1553815,2243197,263628,bernie0620
2020-06-16 17:42:47,2020-06-22 15:30:31,,,,REGISTERED,5122459,,,1553815,1807700,263628,
2020-06-17 21:34:04,2020-06-23 00:42:55,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,CONFIRMED,5153588,False,,1553815,1045331,263628,
2020-06-17 21:54:42,2020-06-22 15:30:42,,,,REGISTERED,5154191,,,1553815,710123,263628,
2020-06-18 03:22:36,2020-06-27 13:30:19,,,,REGISTERED,5156901,,1391,1553815,2256653,263628,bernie0620
2020-06-18 13:04:39,2020-06-21 11:03:39,,,,CANCELLED,5162741,,1391,1553815,1870434,263628,
2020-06-18 13:24:04,2020-06-22 15:30:47,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,5163162,,,1553815,2259123,263628,
2020-06-18 13:24:04,2020-06-29 15:30:31,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,5163164,,,1553816,2259123,263628,
2020-06-18 13:29:49,2020-06-22 15:30:48,,,,REGISTERED,5163315,,1391,1553815,987787,263628,bernie0620
2020-06-18 13:58:17,2020-06-27 13:30:19,,,,REGISTERED,5164027,,1391,1553815,2259367,263628,
2020-06-18 16:04:38,2020-06-22 15:30:50,,,,REGISTERED,5166957,,1391,1553815,2260357,263628,bernie0620
2020-06-18 21:40:07,2020-07-25 13:32:28,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,REGISTERED,5178724,,1391,1553819,1776652,263628,
2020-06-18 21:40:08,2020-07-14 00:18:14,,"{'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}",,CONFIRMED,5178725,False,1391,1553818,1776652,263628,
2020-06-19 11:59:38,2020-06-21 19:07:56,,,,CANCELLED,5185517,,1391,1553815,2255980,263628,
2020-06-19 12:30:51,2020-06-22 15:31:02,,,,CONFIRMED,5186015,,1391,1553815,2265581,263628,bernie0620
